quality_grade,observed_on_details.month,observed_on_details.year,taxon.name,taxon.observations_count,user.observations_count,Atlanta,Size_mm,Bright_Colors,Contrasting_markings,Diurnal,Unique_Morphology,Web_Decoration,Web_Size (rough),Seasonal_Peak,Polymorphic
1,9,2021,Neoscona domiciliorum,3944,17829,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,1,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,2049,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavipes,27897,8451,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,354,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavipes,27897,17829,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,17829,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,17829,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,6889,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,6889,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,6889,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,6889,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,6889,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,6889,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Gasteracantha cancriformis,24494,6889,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,99,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,7857,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,71,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,602,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,9,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,3,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,289,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Argiope aurantia,52594,6,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,647,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,45,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,155,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Neoscona crucifera,24246,253,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,112,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,71,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,6,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Mangora gibberosa,1468,1004,Not Atlanta,9.1,yes,yes,yes,no,no,small,Fall,no
0,9,2021,Trichonephila clavata,6803,283,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,2900,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,598,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,129,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Argiope aurantia,52594,18,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2021,Larinioides cornutus,10284,4,Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2021,Gasteracantha cancriformis,24494,2352,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,3108,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,6,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,99,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,602,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona crucifera,24246,250,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,122,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,7,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,31,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,7,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,7,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Araneus marmoreus,12332,225,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2021,Neoscona domiciliorum,3944,213,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,952,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,7,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,104,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,52,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,7,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,7,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,603,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Argiope aurantia,52594,7,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,1,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona crucifera,24246,2900,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,213,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,283,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,111,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,2438,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona crucifera,24246,617,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,1869,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,4,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,19,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Mangora gibberosa,1468,423,Not Atlanta,9.1,yes,yes,yes,no,no,small,Fall,no
1,9,2021,Trichonephila clavata,6803,1237,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,19,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,283,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,437,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Argiope trifasciata,18013,19,Atlanta,20,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,833,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,29,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,33,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,49,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,16,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,5,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,3891,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Trichonephila clavata,6803,6,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,187,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,39,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona domiciliorum,3944,1,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,6660,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,6660,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Argiope aurantia,52594,9,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,17,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona domiciliorum,3944,6889,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,73,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,1976,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2021,Trichonephila clavata,6803,25,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,25,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,71,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,303,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,303,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,1247,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Argiope aurantia,52594,63,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,242,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,707,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,114,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,52,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,361,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,5,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Verrucosa arenata,7235,25,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,42,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona crucifera,24246,283,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,1228,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Argiope aurantia,52594,16,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
0,9,2021,Trichonephila clavata,6803,27,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,92,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Verrucosa arenata,7235,423,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Argiope aurantia,52594,4580,Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,49,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,776,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,1270,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,4580,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,11,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,2049,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,1868,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Araneus marmoreus,12332,2049,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2021,Argiope aurantia,52594,30,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,6889,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona crucifera,24246,2352,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,1,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,9,2021,Trichonephila clavata,6803,10,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,645,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavata,6803,4,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,423,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,16,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1976,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,1855,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1976,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1976,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1976,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,4381,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,1445,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,653,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavipes,27897,8,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,784,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,22,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,89,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Micrathena mitrata,1855,13817,Not Atlanta,6.18,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavata,6803,155,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,13817,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,13817,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavata,6803,39,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,784,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,2091,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Verrucosa arenata,7235,2208,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavata,6803,27,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona domiciliorum,3944,405,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,16,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,784,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,13817,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Araneus marmoreus,12332,4381,Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2021,Trichonephila clavipes,27897,34,Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,52,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Argiope aurantia,52594,78,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,21,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,2,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,7857,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,31,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Verrucosa arenata,7235,437,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,16,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Verrucosa arenata,7235,134,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2021,Neoscona domiciliorum,3944,145,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Verrucosa arenata,7235,1733,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
0,9,2021,Neoscona crucifera,24246,18,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,4,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,166,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,1855,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,285,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,13817,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,145,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,134,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,99,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,309,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona arabesca,6968,13817,Not Atlanta,7.48,yes,no,no,no,no,medium,Summer,no
1,9,2021,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Neoscona crucifera,24246,92,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,13817,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,154,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,472,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,13313,Not Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,26,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Micrathena sagittata,3882,285,Not Atlanta,7.75,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Argiope aurantia,52594,285,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,59,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Verrucosa arenata,7235,2225,Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Verrucosa arenata,7235,1091,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Gea heptagon,1340,16,Atlanta,5.15,no,no,yes,yes,no,small,Summer,no
1,9,2021,Argiope aurantia,52594,258,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Argiope aurantia,52594,4449,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,3112,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Trichonephila clavata,6803,13,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,29,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,236,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,584,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,403,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Verrucosa arenata,7235,172,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Araneus marmoreus,12332,95,Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2021,Verrucosa arenata,7235,172,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Trichonephila clavata,6803,1181,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Gasteracantha cancriformis,24494,47,Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
0,9,2021,Neoscona crucifera,24246,584,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Neoscona domiciliorum,3944,810,Atlanta,11.6,no,yes,no,no,no,large,Fall,yes
1,9,2021,Gasteracantha cancriformis,24494,645,Not Atlanta,8.13,yes,yes,yes,yes,yes,large,Fall,no
1,9,2021,Gea heptagon,1340,231,Not Atlanta,5.15,no,no,yes,yes,no,small,Summer,no
1,9,2021,Trichonephila clavata,6803,810,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Araneus marmoreus,12332,111,Not Atlanta,13.5,yes,yes,yes,no,no,medium,Fall,yes
1,9,2021,Trichonephila clavata,6803,2900,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,192,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Argiope aurantia,52594,32,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Argiope aurantia,52594,333,Not Atlanta,23.75,yes,yes,yes,no,yes,large,Fall,no
1,9,2021,Trichonephila clavata,6803,409,Not Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
0,9,2021,Neoscona crucifera,24246,31,Atlanta,14.3,yes,no,no,no,no,large,Fall,no
1,9,2021,Trichonephila clavipes,27897,236,Not Atlanta,28.25,yes,yes,yes,yes,no,large,Fall,no
1,9,2021,Mangora gibberosa,1468,479,Not Atlanta,9.1,yes,yes,yes,no,no,small,Fall,no
1,9,2021,Verrucosa arenata,7235,2904,Not Atlanta,7.83,yes,yes,yes,yes,no,medium,Fall,no
1,9,2021,Neoscona arabesca,6968,6889,Not Atlanta,7.48,yes,no,no,no,no,medium,Summer,no
0,9,2021,Neoscona crucifera,24246,2438,Not Atlanta,14.3,yes,no,no,no,no,large,Fall,no
0,9,2021,Larinioides cornutus,10284,2438,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
0,9,2021,Larinioides cornutus,10284,2438,Not Atlanta,10.25,no,no,no,no,no,medium,Summer,no
1,9,2021,Trichonephila clavata,6803,3,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
1,9,2021,Trichonephila clavata,6803,1,Atlanta,22.38,yes,yes,yes,no,no,large,Fall,no
